일자,요일,도로명,링크아이디,검지기아이디,지점명,방향,시점명,종점명,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2021-03-08,월,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,148,88,41,27,34,28,95,202,406,673,592,488,499,610,633,713,829,873,979,1067,858,663,529,385
2021-03-09,화,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,197,107,69,49,32,35,103,250,449,719,583,514,539,633,731,726,723,838,973,1024,824,711,510,409
2021-03-10,수,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,207,122,64,36,20,38,79,232,470,729,571,516,590,653,638,823,807,934,986,1018,886,708,500,424
2021-03-11,목,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,227,124,56,30,32,35,96,228,397,743,600,493,571,655,657,719,742,759,920,1064,854,700,538,452
2021-03-12,금,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,199,118,78,29,26,35,106,232,446,698,633,505,543,608,551,658,804,858,1031,891,883,715,534,493
2021-03-13,토,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,291,141,94,41,27,41,82,165,219,385,548,610,690,758,867,922,888,892,833,741,685,558,455,323
2021-03-14,일,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,168,127,95,45,26,36,49,104,106,189,243,334,461,498,676,740,751,701,567,366,384,412,327,238
2021-03-15,월,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,149,92,56,30,23,41,91,236,438,720,632,499,564,606,623,667,696,723,925,1027,881,710,529,363
2021-03-16,화,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,203,112,59,22,16,33,109,252,485,760,648,552,630,690,675,803,847,895,911,1016,919,648,555,393
2021-03-17,수,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,255,110,61,52,42,34,101,205,438,690,658,535,496,670,682,802,828,912,1030,1053,887,715,540,394
2021-03-18,목,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,234,123,75,42,34,45,74,255,460,737,632,505,550,671,648,715,802,885,1007,956,843,716,527,418
2021-03-19,금,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,234,141,81,42,36,39,105,248,457,783,615,574,630,753,716,781,887,929,1037,1013,843,631,629,414
2021-03-20,토,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,251,168,100,57,34,43,81,188,238,418,535,731,697,720,651,761,760,719,647,640,550,543,419,288
2021-03-21,일,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,191,125,65,34,24,36,51,96,112,243,345,392,505,605,700,746,814,797,640,513,516,429,322,184
2021-03-22,월,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,149,85,49,41,22,39,97,206,452,696,592,544,519,653,609,690,849,820,879,1046,881,715,538,377
2021-03-23,화,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,217,118,70,47,23,39,112,216,442,722,604,514,581,638,641,768,829,839,994,1049,827,696,518,421
2021-03-24,수,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,196,134,79,45,24,28,80,215,445,721,654,569,575,677,639,813,863,843,1046,1041,866,767,533,442
2021-03-25,목,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,226,147,73,43,35,39,72,223,420,703,641,585,618,696,683,790,902,803,978,1021,841,632,512,374
2021-03-26,금,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,205,123,64,30,33,34,90,222,445,752,661,563,573,694,721,792,954,926,1063,1028,929,700,624,402
2021-03-27,토,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,258,170,101,51,44,40,80,177,211,350,547,658,705,835,775,752,730,738,701,685,885,889,468,289
2021-03-28,일,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,153,104,57,35,28,23,61,79,105,229,311,346,470,488,599,589,583,588,564,508,444,430,378,273
2021-03-29,월,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,163,83,38,30,31,37,104,242,470,688,578,526,567,672,687,662,735,746,916,1078,834,755,549,368
2021-03-30,화,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,201,92,65,29,26,43,116,220,460,710,619,555,605,639,671,770,850,849,958,1026,810,670,561,349
2021-03-31,수,인천타워대로,1640108100,SDTRVCT00100009,송도 애니파크 대각 맞은편,하행,인천타워대로5,인천타워대로-4,172,116,64,48,26,36,110,241,422,683,589,512,600,722,732,775,852,966,1043,1156,884,774,631,450
2021-03-01,월,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,116,50,30,23,10,24,64,146,123,166,224,387,461,522,530,517,472,476,465,439,350,255,198,129
2021-03-02,화,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,71,31,26,12,13,21,120,298,536,1063,580,446,511,485,503,510,529,564,660,666,606,362,324,261
2021-03-03,수,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,102,44,21,21,21,32,114,302,616,947,577,484,507,487,472,543,468,537,592,686,450,326,340,226
2021-03-04,목,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,125,47,30,30,19,32,128,308,643,967,583,463,518,475,511,544,553,573,696,782,591,403,340,247
2021-03-05,금,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,116,60,31,26,27,21,129,311,650,1075,638,509,532,582,578,544,570,637,831,817,689,414,386,268
2021-03-06,토,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,126,60,39,16,17,24,85,196,203,289,346,465,510,578,596,598,562,546,587,552,486,384,279,184
2021-03-07,일,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,105,65,47,15,13,10,56,100,123,193,211,342,418,381,432,499,496,506,494,417,418,295,224,128
2021-03-08,월,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,69,40,25,18,20,26,112,326,694,1092,598,465,477,455,472,520,506,554,671,768,599,360,342,232
2021-03-09,화,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,101,59,33,15,17,33,112,303,638,1111,637,450,501,483,488,534,533,563,689,776,608,424,349,238
2021-03-10,수,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,95,62,26,22,15,21,114,321,644,1050,630,468,486,529,541,531,540,585,721,788,626,405,339,256
2021-03-11,목,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,97,56,34,22,11,38,126,292,659,1062,671,439,507,482,513,471,506,591,741,826,579,421,398,259
2021-03-12,금,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,86,57,23,20,18,29,104,307,655,1050,636,469,582,561,555,588,631,700,838,834,659,389,389,266
2021-03-13,토,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,150,81,37,25,18,25,89,189,200,294,372,513,518,630,590,571,578,606,613,580,528,360,328,197
2021-03-14,일,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,127,59,31,20,13,20,50,106,117,158,206,275,371,453,495,530,460,467,441,282,308,270,200,146
2021-03-15,월,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,86,37,19,17,16,30,132,349,673,1095,668,453,486,534,484,480,514,616,766,791,623,388,369,221
2021-03-16,화,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,108,54,21,23,14,19,118,321,710,1099,635,499,525,556,491,498,559,564,741,817,579,403,349,212
2021-03-17,수,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,119,49,35,12,16,28,129,304,671,1076,628,483,500,541,525,493,541,642,701,806,629,370,353,221
2021-03-18,목,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,105,74,21,19,13,30,119,302,671,1083,657,494,504,483,487,547,576,578,774,835,591,432,360,252
2021-03-19,금,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,117,64,34,20,15,29,130,288,618,988,615,513,551,616,518,550,576,675,786,903,626,329,384,251
2021-03-20,토,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,136,81,42,28,25,23,110,171,210,293,368,469,543,632,609,574,552,596,533,567,474,356,310,183
2021-03-21,일,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,100,67,38,25,22,18,57,113,131,173,249,329,458,498,515,507,484,479,486,483,410,310,251,155
2021-03-22,월,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,79,55,23,14,16,24,136,331,753,1128,657,490,501,531,503,533,543,602,729,760,549,382,362,211
2021-03-23,화,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,118,55,22,20,17,23,130,322,711,1121,660,464,530,524,518,603,566,565,727,783,598,401,358,263
2021-03-24,수,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,107,54,29,18,11,22,110,316,691,1039,667,518,493,523,497,575,539,589,768,831,590,441,359,262
2021-03-25,목,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,115,65,30,17,20,30,121,319,707,1050,637,437,510,495,552,551,562,571,707,790,560,412,397,239
2021-03-26,금,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,127,46,38,14,10,26,117,325,646,1016,679,488,524,587,569,548,582,668,808,966,661,426,381,257
2021-03-27,토,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,129,66,37,29,19,26,99,171,205,293,358,502,609,631,655,605,557,592,611,483,427,323,284,197
2021-03-28,일,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,109,48,32,24,9,13,49,83,112,187,235,278,393,443,501,450,454,449,467,388,374,253,222,142
2021-03-29,월,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,70,38,18,14,20,44,121,350,737,1047,587,435,494,486,511,535,516,579,715,773,611,392,351,257
2021-03-30,화,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,101,68,44,17,17,33,111,317,723,1091,642,509,533,504,468,534,542,640,737,776,602,419,348,240
2021-03-31,수,인천타워대로,1640114900,SDTRVCT00100010,송도 애니파크 앞,상행,KDB산업은행앞,지식정보단지역BS앞,101,77,30,26,14,44,111,307,695,1072,616,487,549,548,508,523,546,621,743,830,638,469,359,244
2021-03-01,월,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,21,15,9,8,2,7,20,33,81,52,41,58,70,73,82,92,93,91,95,91,72,65,68,31
2021-03-02,화,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,22,23,4,3,1,11,27,76,103,184,120,87,124,105,114,101,109,110,245,292,195,104,73,67
2021-03-03,수,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,30,11,7,7,3,6,31,65,103,197,116,103,89,97,117,94,137,123,239,289,139,97,71,59
2021-03-04,목,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,32,13,6,5,3,7,31,62,117,201,120,92,115,127,118,109,113,151,208,300,192,130,102,70
2021-03-05,금,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,33,17,14,6,5,10,28,74,116,185,138,127,150,132,138,148,144,150,247,315,207,142,91,74
2021-03-06,토,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,33,12,3,6,9,3,32,78,51,104,92,115,133,128,167,161,215,156,138,119,85,96,59,50
2021-03-07,일,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,19,15,5,7,8,4,29,50,99,64,87,89,119,61,110,133,116,141,115,104,87,75,57,46
2021-03-08,월,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,16,9,6,2,7,10,48,68,91,104,147,150,170,122,162,151,188,153,216,317,199,126,84,49
2021-03-09,화,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,23,7,8,5,3,6,30,72,140,198,154,148,140,134,160,154,137,161,245,303,205,118,82,69
2021-03-10,수,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,25,12,15,8,6,1,29,74,149,208,172,121,159,118,161,156,157,160,245,275,197,113,95,37
2021-03-11,목,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,23,20,3,2,5,10,49,83,112,250,174,147,155,154,167,169,203,178,257,268,197,123,105,60
2021-03-12,금,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,31,14,8,3,4,5,30,73,118,234,183,182,155,117,204,164,217,219,247,315,219,126,98,75
2021-03-13,토,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,47,23,11,5,3,5,35,53,92,130,113,113,157,131,189,170,194,202,141,118,91,84,61,43
2021-03-14,일,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,21,19,3,4,6,4,12,28,67,69,58,86,100,105,138,159,136,148,142,62,56,95,60,46
2021-03-15,월,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,25,10,2,3,3,12,33,77,118,212,124,123,118,112,144,117,139,175,234,305,198,117,88,52
2021-03-16,화,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,23,11,3,7,4,9,38,72,137,239,168,117,135,124,110,137,128,149,245,305,167,128,102,55
2021-03-17,수,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,30,7,8,5,7,11,27,70,107,221,120,130,115,111,128,118,136,132,260,286,196,121,86,76
2021-03-18,목,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,24,24,7,3,4,5,30,83,141,250,183,140,158,138,157,158,146,136,257,272,183,135,74,44
2021-03-19,금,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,24,15,6,7,7,13,36,93,147,227,178,149,156,133,151,165,172,179,237,281,190,113,85,68
2021-03-20,토,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,36,14,20,11,2,5,31,89,88,97,56,88,109,126,147,132,139,145,126,102,92,87,71,40
2021-03-21,일,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,18,16,9,1,1,2,14,39,61,45,53,62,87,100,111,111,130,124,120,115,77,83,81,50
2021-03-22,월,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,5,9,9,12,2,3,42,74,120,249,171,174,167,140,205,173,162,143,233,323,172,115,89,53
2021-03-23,화,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,28,15,7,3,5,5,30,73,137,215,151,134,149,142,155,159,174,171,248,294,201,155,85,54
2021-03-24,수,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,32,12,12,5,2,2,49,68,159,232,152,149,154,143,167,179,136,160,269,292,180,124,109,77
2021-03-25,목,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,46,9,8,9,5,9,29,86,132,203,124,112,103,116,127,117,126,94,231,247,186,125,100,56
2021-03-26,금,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,42,14,13,9,6,16,29,72,124,235,175,156,132,144,174,159,176,203,284,302,211,125,108,77
2021-03-27,토,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,38,22,9,7,8,2,31,45,103,98,93,96,122,140,140,115,139,130,129,114,78,82,76,49
2021-03-28,일,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,15,13,10,6,2,5,20,27,47,47,40,50,60,73,93,100,117,109,109,99,82,76,58,38
2021-03-29,월,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,23,13,10,5,1,6,23,68,118,188,98,84,86,96,99,100,107,135,215,340,182,99,86,56
2021-03-30,화,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,30,6,12,1,1,2,38,80,117,223,139,146,136,126,152,153,170,176,238,299,190,123,115,45
2021-03-31,수,첨단대로,1650253100,SDTRVCT00100011,삼성바이오로직스,상행,송도동211-1,삼성바이오로직스,21,16,4,6,3,6,35,61,157,232,165,140,113,112,158,161,125,156,268,316,197,123,110,62
2021-03-01,월,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,115,69,37,19,12,23,56,147,137,150,183,254,299,366,364,395,380,407,429,408,383,279,244,147
2021-03-02,화,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,108,60,19,19,14,23,74,281,711,1006,492,400,438,413,423,450,487,615,751,916,712,424,365,305
2021-03-03,수,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,151,67,34,22,9,34,67,268,703,972,511,422,463,415,423,388,477,595,717,837,488,346,367,275
2021-03-04,목,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,158,79,30,26,12,25,83,310,668,945,527,415,411,423,420,431,486,526,748,939,672,440,404,279
2021-03-05,금,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,144,79,33,17,25,22,90,304,644,986,518,462,498,503,498,456,545,714,884,942,689,520,408,284
2021-03-06,토,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,187,99,40,25,14,19,53,198,195,233,309,379,394,483,521,507,557,491,519,522,461,371,291,224
2021-03-07,일,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,142,84,41,19,17,11,40,117,125,166,188,260,313,214,314,412,454,441,447,414,411,282,212,157
2021-03-08,월,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,79,57,24,20,30,20,72,289,652,1003,541,414,406,409,433,440,494,585,783,961,728,452,402,259
2021-03-09,화,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,127,81,31,23,7,37,70,291,646,999,521,407,437,408,433,403,492,560,791,926,681,504,411,268
2021-03-10,수,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,131,70,30,31,13,25,85,325,653,961,601,453,438,482,482,464,502,614,800,919,656,446,353,195
2021-03-11,목,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,145,66,37,26,11,26,95,301,678,1004,577,395,409,430,447,420,513,570,771,940,690,490,413,311
2021-03-12,금,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,116,72,26,22,10,27,79,286,648,1000,584,408,463,470,481,448,510,680,897,939,724,448,415,330
2021-03-13,토,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,170,107,37,24,16,21,56,167,207,224,289,408,421,469,506,534,543,578,546,513,434,356,325,205
2021-03-14,일,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,122,88,34,28,10,17,32,79,119,132,179,232,318,338,430,426,462,464,402,218,318,290,241,156
2021-03-15,월,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,84,54,26,18,13,22,88,282,665,977,579,402,411,457,415,396,477,634,829,964,666,453,398,291
2021-03-16,화,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,174,65,21,24,21,27,85,313,684,1011,573,417,437,415,418,436,540,639,846,941,578,438,411,301
2021-03-17,수,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,158,79,36,17,15,28,84,287,709,981,579,433,408,472,456,435,502,686,798,977,721,441,402,306
2021-03-18,목,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,143,75,25,13,11,19,84,294,694,1019,610,435,397,466,442,448,527,635,804,968,673,471,416,312
2021-03-19,금,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,141,75,32,21,17,32,86,292,625,963,615,467,439,483,499,449,586,649,867,1022,608,332,424,319
2021-03-20,토,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,189,84,41,30,23,21,64,170,199,247,304,378,431,486,551,523,498,527,524,479,436,330,298,198
2021-03-21,일,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,122,75,38,30,16,12,39,110,136,165,201,274,323,409,452,457,455,503,440,430,383,328,245,172
2021-03-22,월,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,102,56,20,14,14,19,92,306,742,1028,579,422,443,432,452,466,531,661,842,929,610,462,410,289
2021-03-23,화,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,146,61,25,16,14,33,79,298,702,1043,620,387,410,460,451,526,580,599,847,950,700,508,322,265
2021-03-24,수,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,159,80,33,19,15,21,78,316,725,1031,590,433,433,430,431,475,538,667,892,964,664,505,384,323
2021-03-25,목,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,148,82,37,21,17,22,100,289,717,1038,542,393,417,447,487,498,532,519,796,839,708,522,412,328
2021-03-26,금,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,156,61,40,19,14,30,98,323,659,980,587,472,440,473,474,514,595,652,870,1117,738,506,410,325
2021-03-27,토,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,191,111,39,30,21,15,70,160,193,247,298,364,456,552,550,449,507,545,559,483,446,347,303,226
2021-03-28,일,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,98,78,47,25,14,8,34,89,138,151,189,211,289,349,419,391,407,426,413,344,373,264,241,174
2021-03-29,월,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,92,59,34,11,14,30,102,318,698,967,545,426,404,400,490,451,532,588,730,968,704,474,409,285
2021-03-30,화,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,135,76,35,20,18,27,91,306,717,1040,581,411,441,443,464,446,542,662,864,945,672,487,429,251
2021-03-31,수,첨단대로,1650248000,SDTRVCT00100012,BRC연구소,하행,인천타워대로-7,송도더샵그린스퀘어,106,86,30,36,15,39,76,318,703,991,531,426,412,457,435,453,521,624,855,992,711,514,430,327
2021-03-01,월,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,108,64,34,36,18,16,74,149,163,264,540,680,914,998,1064,1012,1039,923,837,728,578,414,235,151
2021-03-02,화,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,99,52,28,36,24,47,165,389,924,1488,945,664,684,805,819,773,821,830,856,941,715,466,314,211
2021-03-03,수,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,119,60,32,40,28,25,175,357,939,1358,883,687,721,813,687,680,782,738,853,922,423,385,319,204
2021-03-04,목,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,145,55,28,28,25,22,164,363,920,1411,909,668,769,782,713,715,774,813,813,1014,717,486,292,214
2021-03-05,금,송도과학로,1650253601,SDTRVCT00100013,현대프리미엄아울렛,하행,인천글로벌캠퍼스,송도과학로16번길종점,146,53,37,39,23,39,151,364,905,1451,945,767,802,822,796,870,884,919,973,1045,739,527,367,261
